fips,QAT,ECU,SEN,NED,ENG,IRN,WAL,ARG,KSA,MEX,POL,FRA,AUS,DEN,TUN,ESP,CRC,GER,JPN,BEL,CAN,MAR,CRO,BRA,SRB,SUI,CMR,POR,GHA,URU,KOR
51530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12073,13.0,96.0,0.0,66.0,372.0,240.0,235.0,23.0,15.0,763.0,8.0,83.0,0.0,24.0,17.0,298.0,51.0,531.0,199.0,0.0,472.0,9.0,0.0,300.0,37.0,0.0,18.0,30.0,235.0,9.0,812.0
46083,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,55.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,80.0,0.0,69.0,0.0,14.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,178.0
18159,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34031,199.0,3705.0,0.0,142.0,310.0,191.0,369.0,709.0,134.0,18321.0,4709.0,178.0,0.0,10.0,87.0,305.0,1495.0,717.0,187.0,56.0,622.0,727.0,129.0,954.0,272.0,9.0,6.0,139.0,478.0,159.0,1068.0
48217,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,2043.0,7.0,6.0,0.0,0.0,8.0,0.0,9.0,53.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50021,0.0,10.0,14.0,23.0,39.0,0.0,21.0,0.0,0.0,135.0,28.0,3.0,0.0,15.0,0.0,0.0,0.0,160.0,36.0,0.0,152.0,6.0,0.0,7.0,14.0,21.0,0.0,5.0,0.0,0.0,17.0
29159,0.0,17.0,0.0,0.0,19.0,22.0,8.0,10.0,0.0,1300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
48297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21059,0.0,0.0,0.0,0.0,67.0,0.0,50.0,4.0,0.0,555.0,9.0,0.0,0.0,0.0,20.0,0.0,42.0,103.0,14.0,0.0,64.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,21.0,0.0,30.0
17011,0.0,0.0,0.0,0.0,35.0,0.0,10.0,0.0,0.0,685.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,8.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0
17051,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,126.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41039,36.0,60.0,0.0,240.0,379.0,292.0,473.0,33.0,117.0,5737.0,95.0,77.0,0.0,55.0,12.0,112.0,212.0,584.0,473.0,6.0,1597.0,0.0,0.0,134.0,0.0,59.0,14.0,33.0,98.0,68.0,903.0
48239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12077,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42121,0.0,5.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
01077,0.0,0.0,0.0,19.0,0.0,3.0,79.0,0.0,54.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,34.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,24.0
06047,69.0,29.0,0.0,42.0,289.0,150.0,79.0,68.0,10.0,52372.0,4.0,37.0,0.0,4.0,5.0,25.0,482.0,138.0,217.0,0.0,247.0,19.0,16.0,81.0,0.0,6.0,0.0,3531.0,0.0,19.0,355.0
55107,0.0,0.0,0.0,11.0,2.0,5.0,2.0,0.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51099,0.0,41.0,0.0,0.0,19.0,0.0,22.0,34.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,26.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
29131,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,70.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,84.0
19103,84.0,10.0,0.0,49.0,142.0,124.0,46.0,11.0,219.0,1016.0,49.0,38.0,0.0,0.0,128.0,133.0,0.0,180.0,322.0,0.0,440.0,76.0,0.0,137.0,0.0,10.0,0.0,0.0,53.0,0.0,1187.0
30035,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,89.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
23015,0.0,3.0,0.0,0.0,72.0,0.0,74.0,4.0,0.0,8.0,11.0,30.0,0.0,0.0,0.0,2.0,0.0,87.0,7.0,0.0,114.0,0.0,5.0,7.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0
13163,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,40.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0
23029,0.0,5.0,1.0,16.0,23.0,0.0,18.0,0.0,0.0,55.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,68.0,12.0,0.0,655.0,0.0,0.0,5.0,0.0,9.0,0.0,12.0,0.0,0.0,9.0
18053,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
27079,0.0,34.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,318.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
29073,0.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
40067,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26009,0.0,0.0,0.0,12.0,9.0,0.0,93.0,40.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,0.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0
08053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54055,0.0,0.0,0.0,23.0,12.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,21.0,45.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
47065,0.0,219.0,48.0,18.0,292.0,104.0,115.0,44.0,29.0,3393.0,17.0,240.0,0.0,45.0,0.0,0.0,36.0,476.0,256.0,5.0,411.0,0.0,17.0,296.0,0.0,41.0,0.0,0.0,7.0,3.0,608.0
40127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27047,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,823.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
28017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36009,0.0,0.0,0.0,2.0,18.0,15.0,12.0,6.0,0.0,105.0,28.0,3.0,0.0,0.0,0.0,7.0,0.0,90.0,43.0,0.0,206.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
28065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33019,20.0,0.0,0.0,19.0,9.0,0.0,28.0,0.0,0.0,49.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,91.0,30.0,0.0,158.0,0.0,0.0,1.0,0.0,19.0,0.0,11.0,0.0,11.0,45.0
42049,152.0,22.0,0.0,54.0,90.0,47.0,48.0,10.0,174.0,493.0,141.0,83.0,0.0,0.0,0.0,68.0,0.0,320.0,26.0,0.0,333.0,80.0,26.0,46.0,0.0,0.0,71.0,2.0,45.0,0.0,144.0
29149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
01043,0.0,3.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,1173.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,118.0,81.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
39043,0.0,26.0,0.0,98.0,38.0,0.0,1.0,0.0,0.0,46.0,9.0,13.0,0.0,0.0,0.0,1.0,0.0,86.0,3.0,0.0,91.0,0.0,11.0,38.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0
41001,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22109,0.0,66.0,0.0,15.0,29.0,0.0,0.0,0.0,30.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,66.0,0.0,43.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0
29201,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
40039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,68.0,4.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
40129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40137,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,632.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
40029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37033,0.0,0.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17043,449.0,640.0,0.0,273.0,852.0,1274.0,1022.0,619.0,713.0,35953.0,13840.0,359.0,0.0,74.0,100.0,269.0,63.0,2075.0,1035.0,62.0,1806.0,209.0,513.0,695.0,989.0,72.0,54.0,0.0,724.0,168.0,3334.0
31115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13199,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55123,0.0,0.0,0.0,0.0,7.0,0.0,40.0,0.0,0.0,74.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,55.0,0.0,0.0,37.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0
37117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
01007,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001,0.0,23.0,0.0,0.0,195.0,24.0,78.0,143.0,0.0,397.0,61.0,33.0,0.0,0.0,0.0,23.0,16.0,206.0,63.0,18.0,220.0,28.0,0.0,117.0,13.0,13.0,69.0,0.0,224.0,0.0,259.0
48195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13111,0.0,0.0,0.0,0.0,77.0,0.0,48.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32023,0.0,0.0,0.0,0.0,145.0,0.0,0.0,50.0,0.0,2183.0,23.0,0.0,0.0,21.0,0.0,0.0,30.0,111.0,43.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0
27001,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0
17057,0.0,0.0,0.0,0.0,52.0,0.0,2.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34025,649.0,1217.0,0.0,86.0,794.0,149.0,858.0,425.0,4.0,9296.0,1548.0,760.0,0.0,59.0,56.0,465.0,283.0,1639.0,214.0,120.0,945.0,169.0,78.0,4009.0,9.0,133.0,0.0,1102.0,438.0,172.0,1470.0
19007,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
26147,38.0,0.0,0.0,34.0,79.0,14.0,25.0,7.0,24.0,342.0,32.0,35.0,0.0,0.0,0.0,5.0,11.0,172.0,0.0,5.0,958.0,0.0,0.0,21.0,8.0,6.0,0.0,0.0,18.0,0.0,166.0
51067,0.0,0.0,0.0,50.0,35.0,0.0,53.0,0.0,0.0,283.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,0.0,74.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32027,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,458.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26125,1110.0,123.0,52.0,201.0,1725.0,1008.0,1696.0,706.0,393.0,10294.0,2632.0,1007.0,0.0,99.0,121.0,503.0,116.0,4821.0,5271.0,280.0,8870.0,140.0,96.0,2114.0,284.0,119.0,372.0,113.0,295.0,93.0,6545.0
35013,335.0,0.0,0.0,75.0,98.0,152.0,51.0,54.0,342.0,30423.0,42.0,0.0,0.0,30.0,5.0,24.0,0.0,357.0,50.0,39.0,201.0,0.0,0.0,9.0,0.0,9.0,96.0,0.0,5.0,0.0,270.0
51017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
13073,0.0,0.0,0.0,51.0,248.0,132.0,21.0,0.0,10.0,1180.0,23.0,43.0,0.0,0.0,52.0,0.0,98.0,947.0,282.0,0.0,291.0,0.0,0.0,62.0,0.0,75.0,0.0,99.0,74.0,30.0,839.0
09015,6.0,38.0,0.0,15.0,130.0,19.0,56.0,10.0,0.0,870.0,146.0,93.0,0.0,0.0,0.0,0.0,0.0,145.0,28.0,0.0,344.0,0.0,0.0,277.0,0.0,0.0,0.0,53.0,65.0,0.0,104.0
51011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
27117,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36103,341.0,13541.0,142.0,250.0,1637.0,622.0,1616.0,1379.0,213.0,5442.0,7103.0,916.0,0.0,93.0,75.0,931.0,1236.0,3584.0,532.0,187.0,2281.0,425.0,511.0,1679.0,182.0,304.0,0.0,1752.0,1220.0,447.0,3788.0
38061,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39069,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28149,13.0,0.0,0.0,14.0,16.0,0.0,146.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0
47187,48.0,47.0,0.0,46.0,437.0,485.0,605.0,13.0,0.0,2672.0,134.0,89.0,0.0,0.0,0.0,24.0,59.0,476.0,363.0,9.0,744.0,0.0,0.0,454.0,0.0,19.0,0.0,18.0,0.0,0.0,968.0
32009,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,43.0
18023,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29221,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48321,0.0,0.0,0.0,0.0,8.0,0.0,52.0,0.0,0.0,2809.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
18111,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,233.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
26023,0.0,0.0,0.0,16.0,6.0,0.0,5.0,0.0,0.0,627.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,34.0,27.0,0.0,34.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
39101,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,23.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48471,0.0,7.0,0.0,0.0,16.0,0.0,33.0,0.0,0.0,2879.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.0,18.0,0.0,39.0,0.0,0.0,28.0,15.0,0.0,16.0,0.0,35.0,0.0,20.0
19047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
12101,24.0,911.0,20.0,151.0,1173.0,217.0,734.0,178.0,137.0,4606.0,993.0,156.0,0.0,16.0,70.0,167.0,302.0,1402.0,103.0,51.0,3707.0,286.0,135.0,722.0,53.0,11.0,118.0,131.0,191.0,68.0,495.0
29161,0.0,0.0,0.0,0.0,14.0,0.0,9.0,0.0,90.0,49.0,51.0,10.0,0.0,0.0,140.0,0.0,0.0,107.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,104.0
55137,0.0,0.0,0.0,14.0,2.0,0.0,7.0,0.0,0.0,294.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,4.0,0.0,18.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0
18049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,17.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
56035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
37043,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,235.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16085,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
13309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
